text,label
"Mình gần 30t, nhưng khả năng giao tiếp của mình rất kém, mối quan hệ xung quanh đặc biệt với đồng nghiệp rất tệ. Mình có cảm giác bị xa lánh, điều này xảy ra hầu hết ở mọi trường hợp, mọi nơi, mình gần như không có bạn bè. Có lần sếp gọi mình ra ngoài và hỏi mình có vấn đề gì với ổng à, tại sao lại cười kiểu khinh thường ổng, thật ra mình luôn cười để người khác không khó chịu khi gần mình, nhưng hôm đó mình quá buồn ngủ nên nụ cười có phần như vậy, thật lòng mình không biết. Điều này khiến mình buồn một khoảng thời gian dài.
 Dần dà mình luôn ám ảnh việc người này, người kia có ghét mình không. Và tự nhiên mình có xu hướng chiều lòng người khác mà bỏ qua cảm xúc của bản thân. Mình muốn chữa cái gốc của vấn đề đó là khả năng giao tiếp của mình. Mọi người có biết một lớp học hay huấn luyện về khả năng giao tiếp không? Nếu là tiếng Anh thì càng tốt. Cảm ơn mọi người.",Rối loạn lo âu xã hội (SAD)
"Nhẹ: hai triệu chứng
 Trung bình: ba triệu chứng
 Khá nặng: bốn hoặc năm triệu chứng
 Nặng: bốn hoặc năm triệu chứng kèm theo kích động vận động
 
 Lưu ý: Sự phiền muộn lo âu được coi như là một đặc điểm nổi bật của rối loạn lưỡng cực và rối loạn trầm cảm điển hình ở cả cơ sở chăm sóc ban đầu và ở các cơ sở chuyên khoa sức khỏe tâm thần. Lo lắng ở mức độ cao đi kèm với nguy cơ tự tử cao hơn, thời gian ốm kéo dài hơn, và khả năng lớn hơn của không đáp ứng với điều trị. Do đó, việc xác định chính xác biểu hiện và mức độ nghiêm trọng của sự phiền muộn lo lắng là có ích về mặt lâm sàng, để lên kế hoạch điều trị và
 theo dõi đáp ứng với điều trị.",Rối loạn lo âu
Các bệnh nhân kéo dài trên 1 tháng cần phải làm gì ?,Tâm thần phân liệt
"Biểu hiện thường xảy ra ở trẻ em gồm:
  Trẻ không hiểu người khác hoặc không thể truyền đạt suy nghĩ hoặc cả 2
  Trẻ không cười hoặc đáp lại bố mẹ
  Trẻ thích ở 1 mình, trở nên nhút nhát và xa cách
  Trẻ khó nuốt",Khác
Hưng cảm là gì ?,Rối loạn lưỡng cực (Bipolar disorder)
"Thói quen thức khuya, lười vận động, uống nhiều nước ngọt, cà phê, rượu bia, trà đặc hoặc dung nạp thực phẩm chiên xào, nhiều dầu mỡ… là những tác nhân phổ biến khiến nữ giới mắc phải tình trạng này.",Rối loạn giấc ngủ (Hypersomnia)
Nhóm tuổi nào có nguy cơ cao mắc bệnh eating disorder?,Rối loạn ăn uống
Tình huống nào sau đây có thể dẫn đến Hội chứng Stockholm?,Hội chứng Stockholm
"Mình được chẩn đoán là rối loạn dạng cơ thể, đang điều trị ở Bệnh viện Tâm thần TP.HCM. Mình có hỏi bác sĩ điều trị là bệnh mình điều trị bao lâu thì hết, bác sĩ chỉ trả lời là lâu, còn không nói thời gian xác định. Mình không biết phải điều trị bao lâu thì hết. Vì mình đang rất mệt mỏi với căn bệnh này.",Rối loạn dạng cơ thể
" Một người tin rằng có một thế lực bên ngoài đã lấy mất nội tạng của mình, và thay thế bằng nội tạng của người khác mà không để lại vết thương hay vết sẹo nào thì người đó có mắc chứng hoang tưởng kì quái không ?",Hoang tưởng
"Tỷ lệ mắc chứng rối loạn nhận thức thần kinh vùng tránthái dương nhẹ dường như tương đối ổn định ở các nhóm tuổi khác nhau, chỉ tăng nhẹ ở tuổi lớn hơn.",Rối loạn nhận thức thần kinh
Rối loạn chức năng tình dục có thể gây tác động sâu sắc tới chất lượng đời sống tình dục từ góc độ của người mắc rối loạn,Rối loạn chức năng tình dục
Bệnh nhân biếng ăn tâm thần đang ở độ tuổi thanh niên thì cần điều trị như thế nào?,Chán ăn tâm thần
"Rau chân vịt vừa giúp kiểm soát lượng đường huyết để cải thiện bệnh tiểu đường, đồng thời rất tốt cho hệ tiêu hóa.",Rối loạn thần kinh thực vật
OCD là kết quả của kinh nghiệm sống không phù hợp với sự phát triển của các nhân tố sinh học đúng không?,Rối loạn ám ảnh cưỡng chế (OCD)
Nam giới hay nữ giới mắc bệnh Parkinson nhiều hơn?,Bệnh Parkinson
"Rối loạn chức năng tình dục (tiếng Anh: sexual dysfuntion) là những vấn đề mà một cá nhân gặp phải trong một giai đoạn nào đó của hoạt động tình dục bình thường, trong đó có khoái cảm thể xác, ham muốn, hưng phấn hoặc cực khoái.",Rối loạn chức năng tình dục
Trị liệu hành vi nhận thức khác với trị liệu hành vi ở chỗ nhấn mạnh sự thay đổi mẫu niềm tin và suy nghĩ đúng không?,Rối loạn ám ảnh cưỡng chế (OCD)
"Cuồng dâm không những có thể đe dọa đến sức khỏe tình dục của bạn mà còn kéo theo nhiều hệ lụy với những mặt khác trong cuộc sống như:
 
 Gây ra những vấn đề trong các mối quan hệ;
 Gặp khó khăn trong khi làm việc;
 Vướng vào các vấn đề liên quan đến pháp luật;
 Mất đi hứng thú với những thứ khác ngoài tình dục;
 Thường xuyên trong trạng thái tuyệt vọng.",Chứng nghiện
"Trong khi nguyên nhân của bệnh Parkinson chưa được biết rõ, nó được cho là liên quan đến cả yếu tố di truyền và môi trường.",Bệnh Parkinson
"Một số loại thuốc lợi tiểu, chống trầm cảm, trị đau đầu chứa chất cafein gây cản trở ngủ. Nếu đang sử dụng những loại thuốc này, độc giả cần tìm hiểu cặn kẽ về tác dụng phụ của chúng, đồng thời tham vấn y khoa nếu muốn sử dụng thêm thuốc an thần, thuốc chữa mất ngủ.",Rối loạn giấc ngủ (Hypersomnia)
Các triệu chứng thường thấy trong rối loạn lo âu bao gồm:,Rối loạn phổ tự kỷ (ASD)
"Bạn của tôi dạo gần đây thường có những biểu hiện rất lạ, anh cảm thấy mất kết nối với cơ thể và cảm xúc của chính mình, cũng như với thực tế môi trường của anh ấy. Những giai đoạn này có thể gây đau khổ và dẫn đến cảm giác không thực tế và bối rối. Anh ấy thường bày tỏ cảm giác không thể hòa nhập hoàn toàn với trải nghiệm của bản thân và thế giới xung quanh. Anh ấy gặp khó khăn trong việc hòa nhập hoàn toàn với môi trường xung quanh và thường cảm thấy xa cách về mặt cảm xúc với mọi người. Anh ta đang bị bệnh gì?",Rối loạn nhân dạng phân ly (DID)
Vì sao người mắc bệnh ăn ói lại hay tạm thời nhịn ăn?,Chứng háu ăn tâm thần
"Cảm giác đố kỵ với người khác, hay tin rằng người khác ghen tị với họ là một trong những triệu chứng của rối loạn nhân cách ái kỷ (NPD) đúng không?",Rối loạn nhân cách ái kỷ (NPD)
Dạng này không được phân loại rõ ràng.,Rối loạn phát triển
"Trong Đông y, hoa cúc được biết đến là một trong các loại thảo dược thiên nhiên có công dụng giúp dịu thần kinh, hỗ trợ cải thiện và phục hồi các chức năng hoạt động của cơ thể, giảm mệt mỏi và giúp ngủ sâu giấc hơn",Căng thẳng Stress
" Các giai đoạn giống với các giai đoạn hưng cảm nhẹ có phải là hậu quả của
 điều trị chống trầm cảm không ?",Rối loạn lưỡng cực (Bipolar disorder)
"Cortisol một hooc môn được tiết ra bởi vỏ tuyến thượng thận có tác dụng tăng đường huyết và trao đổi chất, mức độ của hooc môn này tương đối cao ở người mắc rối loạn ăn uống. Sự không cân bằng này có thể là nguyên nhân gây ra vấn đề trong hoặc xung quanh vùng hạ đồi (vùng não điều khiển thân nhiệt, đói khát v.v).",Rối loạn ăn uống
 Rối loạn lưỡng cực II có phải là một “dạng nhẹ” của rối loạn lưỡng cực I không ?,Rối loạn lưỡng cực (Bipolar disorder)
Loạn thần là gì?,Rối loạn loạn thần
"Thông thường, bệnh sẽ khởi phát muộn hơn đối với nữ giới",Bệnh rối loạn tâm thần ở tuổi già
Rối loạn nhân cách ái kỉ là gì?,Rối loạn nhân cách ái kỷ (NPD)
 Những người có triệu chứng của cả rối loạn điều hòa khí sắc và rối loạn hành vi chống đối thì họ được chẩn đoán bị gì ?,Rối loạn điều hòa khí sắc
Ảo thanh có thể gây ra những hành vi tự làm hại bản thân như thế nào?,Ảo Thanh
"Rối loạn nhân cách Schizotypal hay còn được gọi là rối loạn nhân cách loại phân liệt, được viết tắt là STPD. Đây là một trong 3 dạng chính thuộc rối loạn nhân cách nhóm A với đặc trưng về sự xa lánh những người xung quanh, hoang tưởng, có xu hướng nói chuyện một mình và cô đơn. Thống kê cho thấy tỷ lệ bệnh này chiếm 3% bệnh nhân tại Hoa Kỳ, tuy không quá cao nhưng cũng tiềm ẩn rất nhiều nguy hiểm. Người mắc chứng STPD thường có những đặc trưng các suy nghĩ, hành vi và chức năng dị biệt, méo mó mang tính lan tỏa ( do gây ra các ảnh hưởng đến mọi khía cạnh cuộc sống). Đây là bệnh lý có yếu tố mãn tính, thường xuất hiện trước giai đoạn trưởng thành và có thể kéo dài đến suốt cuộc đời. Đặc biệt bệnh được đánh giá là có nhiều nét tương đồng với tâm thần phân liệt nên không được chủ quan.",Khác
"Bệnh tự kỷ có thể được chẩn đoán ở các trẻ từ độ tuổi rất sớm, thường là từ 2 đến 3 tuổi, nhưng thường thì các biểu hiện rõ rệt hơn và đầy đủ hơn xuất hiện khi trẻ bước vào độ tuổi mẫu giáo hoặc tiểu học, tức là từ 3 đến 6 tuổi. Đây là giai đoạn mà các kỹ năng xã hội, giao tiếp và hành vi của trẻ được phát triển một cách rõ rệt hơn, và những khác biệt về phát triển giữa trẻ tự kỷ và trẻ phát triển bình thường có thể trở nên rõ ràng hơn. Tuy nhiên, không phải trẻ nào cũng bị chẩn đoán tự kỷ ở độ tuổi này. Một số trẻ có thể bắt đầu hiển thị các biểu hiện tự kỷ sau đó, khi điều kiện xã hội và học tập trở nên phức tạp hơn, như vào độ tuổi dậy thì hoặc thanh thiếu niên.",Rối loạn phổ tự kỷ (ASD)
Một bệnh nhân có tiền sử mắc các bệnh tâm thần như tâm thần phân liệt có nguy cơ mắc AIWS cao hơn. Điều này đúng hay sai và tại sao?,Hội chứng Alice in Wonderland
"Rối loạn cảm xúc lưỡng cực có nét tương đồng với rất nhiều những căn bệnh về rối loạn tâm thần khác. Do đó, các biểu hiện và triệu chứng của bệnh cũng có phần giống với những bệnh lý đó. Qua nghiên cứu và tìm hiểu, các chuyên gia cũng chia triệu chứng thành 3 nhóm đó là : hưng cảm, trầm cảm, hỗn hợp hưng cảm và trầm cảm.",Khác
